"Question","ID","Variable","Catalogues_services_merged","Purpose_of_use_merged","Catalogue_services_merged_coded","Catalogue_services_TTRAM","PurposeOfUse_merged_coded","PurposeOfUse_merged_coded_TTRAM"
"resources_services",134,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",134,5,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",135,1,,,,,,
"resources_services",135,2,,,,,,
"resources_services",135,3,,,,,,
"resources_services",135,4,,,,,,
"resources_services",135,5,,,,,,
"resources_services",136,1,,,,,,
"resources_services",136,2,,,,,,
"resources_services",136,3,,,,,,
"resources_services",136,4,,,,,,
"resources_services",136,5,,,,,,
"resources_services",137,1,,,,,,
"resources_services",137,2,,,,,,
"resources_services",137,3,,,,,,
"resources_services",137,4,,,,,,
"resources_services",137,5,,,,,,
"resources_services",138,1,,,,,,
"resources_services",138,2,,,,,,
"resources_services",138,3,,,,,,
"resources_services",138,4,,,,,,
"resources_services",138,5,,,,,,
"resources_services",139,1,,,,,,
"resources_services",139,2,,,,,,
"resources_services",139,3,,,,,,
"resources_services",139,4,,,,,,
"resources_services",139,5,,,,,,
"resources_services",140,1,"Lithuanian E-Government Gateway (https://www.epaslaugos.lt/portal/)","User authentication","Lithuanian E-Government Gateway (https://www.epaslaugos.lt/portal/)",,"Authentication tools",
"resources_services",140,2,"LITNET FEDI (federated identity service for research and education institutions in Lithuania, https://fedi.litnet.lt/en/)","User authentication","LITNET FEDI (federated identity service for research and education institutions in Lithuania, https://fedi.litnet.lt/en/)",,"Authentication tools",
"resources_services",140,3,"Crossref","DOI provider","Crossref","Discovery & Identification","Finding data","Finding data (Discovery & Identification)"
"resources_services",140,4,,,,,,
"resources_services",140,5,,,,,,
"resources_services",141,1,,,,,,
"resources_services",141,2,,,,,,
"resources_services",141,3,,,,,,
"resources_services",141,4,,,,,,
"resources_services",141,5,,,,,,
"resources_services",142,1,,,,,,
"resources_services",142,2,,,,,,
"resources_services",142,3,,,,,,
"resources_services",142,4,,,,,,
"resources_services",142,5,,,,,,
"resources_services",143,1,,,,,,
"resources_services",143,2,,,,,,
"resources_services",143,3,,,,,,
"resources_services",143,4,,,,,,
"resources_services",143,5,,,,,,
"resources_services",144,1,,,,,,
"resources_services",144,2,,,,,,
"resources_services",144,3,,,,,,
"resources_services",144,4,,,,,,
"resources_services",144,5,,,,,,
"resources_services",145,1,,,,,,
"resources_services",145,2,,,,,,
"resources_services",145,3,,,,,,
"resources_services",145,4,,,,,,
"resources_services",145,5,,,,,,
"resources_services",146,1,,,,,,
"resources_services",146,2,,,,,,
"resources_services",146,3,,,,,,
"resources_services",146,4,,,,,,
"resources_services",146,5,,,,,,
"resources_services",147,1,,,,,,
"resources_services",147,2,,,,,,
"resources_services",147,3,,,,,,
"resources_services",147,4,,,,,,
"resources_services",147,5,,,,,,
"resources_services",148,1,,,,,,
"resources_services",148,2,,,,,,
"resources_services",148,3,,,,,,
"resources_services",148,4,,,,,,
"resources_services",148,5,,,,,,
"resources_services",149,1,,,,,,
"resources_services",149,2,,,,,,
"resources_services",149,3,,,,,,
"resources_services",149,4,,,,,,
"resources_services",149,5,,,,,,
"resources_services",150,1,"This question is too vaguely defined to be answered, sorry... e.g it is not clear if you mean resource WE share or resources we use OTHERS share.",,"This question is too vaguely defined to be answered, sorry... e.g it is not clear if you mean resource WE share or resources we use OTHERS share.",,"__NULL","__NULL ()"
"resources_services",150,2,"Maybe you mean something like the DataCite PID registration service?",,"Maybe you mean something like the DataCite PID registration service?",,"__NULL",
"resources_services",150,3,,,,,,
"resources_services",150,4,,,,,,
"resources_services",150,5,,,,,,
"resources_services",151,1,,,,,,
"resources_services",151,2,,,,,,
"resources_services",151,3,,,,,,
"resources_services",151,4,,,,,,
"resources_services",151,5,,,,,,
"resources_services",152,1,,,,,,
"resources_services",152,2,,,,,,
"resources_services",152,3,,,,,,
"resources_services",152,4,,,,,,
"resources_services",152,5,,,,,,
"resources_services",153,1,,,,,,
"resources_services",153,2,,,,,,
"resources_services",153,3,,,,,,
"resources_services",153,4,,,,,,
"resources_services",153,5,,,,,,
"resources_services",154,1,,,,,,
"resources_services",154,2,,,,,,
"resources_services",154,3,,,,,,
"resources_services",154,4,,,,,,
"resources_services",154,5,,,,,,
"resources_services",155,1,,,,,,
"resources_services",155,2,,,,,,
"resources_services",155,3,,,,,,
"resources_services",155,4,,,,,,
"resources_services",155,5,,,,,,
"resources_services",156,1,,,,,,
"resources_services",156,2,,,,,,
"resources_services",156,3,,,,,,
"resources_services",156,4,,,,,,
"resources_services",156,5,,,,,,
"resources_services",157,1,"myLaminin is a complete RDM platform.",,"None (every service is embedded)",,"None (every service is embedded)","None (every service is embedded)"
"resources_services",157,2,,,,,,
"resources_services",157,3,,,,,,
"resources_services",157,4,,,,,,
"resources_services",157,5,,,,,,
"resources_services",158,1,,,,,,
"resources_services",158,2,,,,,,
"resources_services",158,3,,,,,,
"resources_services",158,4,,,,,,
"resources_services",158,5,,,,,,
"resources_services",159,1,,,,,,
"resources_services",159,2,,,,,,
"resources_services",159,3,,,,,,
"resources_services",159,4,,,,,,
"resources_services",159,5,,,,,,
"resources_services",,,"SURFconext","identity and access management","SURFconext",,"Registries : persons",
,46,4,"OpenAIRE","Identification of Research projects and Datasets","OpenAIRE","Discovery & Identification","Dataset identification",
